INTERNAL_KEY,SITENAME,SITECODE,COUNTRY,SITE STATUS,INTEREST STATUS,NOWAK CODE,BIRDNAME,LAY_TITLE,SEASON,COUNT,UNITS,Pop UNITS,YEAR,CRITERIA_DESC,proportion,assemb component,X_COORDINATE,Y_COORDINATE
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,W,5816,Individuals,5816 i,5 year peak mean 1998/9-2002/3,International population (Wintering),2.42333333333333,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,W,15624,Individuals,15624 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.0416,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,3595,Individuals,3595 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.87239583333333,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,156,Limosa limosa islandica (Iceland - breeding),Black-tailed godwit ,W,1100,Individuals,1100 i,5 year peak mean 1998/9-2002/3,International population (Wintering),3.14285714285714,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,68175,Individuals,68175 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,24,Individuals,24 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),4.02010050251256,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,037,Cygnus columbianus bewickii (Western Siberia/North-eastern & North-western Europe),Tundra swan ,W,171,Individuals,171 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.11895910780669,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,nationally important,158,Numenius phaeopus (Europe/Western Africa),Whimbrel ,P,48,Individuals,48 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),1.6,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,nationally important,054,Anas acuta (North-western Europe),Northern pintail ,W,361,Individuals,361 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.29390681003584,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,W,83,Individuals,83 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),11.8571428571429,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,142,Vanellus vanellus (Europe - breeding),Northern lapwing ,W,20142,Individuals,20142 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.3428,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,140,Pluvialis apricaria [North-western Europe - breeding],European golden plover ,W,10656,Individuals,10656 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.1458064516129,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,nationally important,132,Recurvirostra avosetta (Western Europe/Western Mediterranean - breeding),Pied avocet ,P,609,Individuals,609 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),17.9381443298969,N,648918,307043.2
7000112,Breydon Water,UK11008,E,Classified/designatd,internationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,W,478,Individuals,478 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.195,N,648918,307043.2
7000045,"Bridgend Flats, Islay",UK13001,S,Classified/designatd,nationally important,007,Podiceps auritus (North-western Europe),Slavonian grebe ,W,24,Individuals,24 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.31034482758621,N,132525,661942
7000045,"Bridgend Flats, Islay",UK13001,S,Classified/designatd,internationally important,045a,Branta leucopsis [Eastern Greenland/Scotland/Ireland],Barnacle goose ,W,6700,Individuals,6700 i,,International population (Wintering),12.3844731977819,N,132525,661942
7000045,"Bridgend Flats, Islay",UK13001,S,Classified/designatd,nationally important,062,Aythya marila (Northern/Western Europe),Greater scaup ,W,1073,Individuals,1073 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),14.1931216931217,N,132525,661942
7000045,"Bridgend Flats, Islay",UK13001,S,Classified/designatd,nationally important,069,Mergus serrator (North-western/Central Europe),Red-breasted merganser ,P,180,Individuals,180 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.82926829268293,N,132525,661942
7000045,"Bridgend Flats, Islay",UK13001,S,Classified/designatd,nationally important,003,Gavia immer,Great northern diver ,P,30,Individuals,30 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),1.2,N,132525,661942
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,021,Botaurus stellaris (Europe - breeding),Great bittern ,W,2,Individuals,2 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,151,Philomachus pugnax (Western Africa - wintering),Ruff ,W,82,Individuals,82 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),11.7142857142857,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,017,Phalacrocorax carbo (North-western Europe),Great cormorant ,W,273,Individuals,273 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.18695652173913,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,039,Anser fabalis,Bean goose ,W,238,Individuals,238 i,5 year peak mean for 1996/7-2000/01,Nationally important population (GB wintering),59.5,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,internationally important,043a,Anser anser [Iceland/UK/Ireland],Greylag goose ,W,1007,Individuals,1007 i,,International population (Wintering),1.13019079685746,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,internationally important,050,Anas penelope (Western Siberia/North-western/North-eastern Europe),Eurasian wigeon ,W,6769,Individuals,6769 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.66724137931034,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,internationally important,051,Anas strepera (North-western Europe),Gadwall ,W,545,Individuals,545 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),3.18713450292398,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,052,Anas crecca (North-western Europe),Eurasian teal ,W,2934,Individuals,2934 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.528125,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,internationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,W,247,Individuals,247 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.66891891891892,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,059,Aythya ferina (North-western/North-eastern Europe),Common pochard ,W,800,Individuals,800 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.34453781512605,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,068,Mergellus albellus,Smew ,W,10,Individuals,10 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.7027027027027,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,125,Fulica atra (North-western Europe - wintering),Common coot ,P,3112,Individuals,3112 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.79884393063584,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,394,Anser albifrons albifrons (North-western Siberia/North-eastern & North-western Europe),Greater white-fronted goose ,W,351,Individuals,351 i,,Nationally important population (GB wintering),6.06217616580311,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,internationally important,040,Anser brachyrhynchus (Eastern Greenland/Iceland/UK),Pink-footed goose ,W,4263,Individuals,4263 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.77625,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,118,Rallus aquaticus (Europe),Water rail ,W,23,Individuals,23 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),5.11111111111111,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,081,Circus aeruginosus,Eurasian marsh harrier ,B,16,Pairs,16 p,5 year mean 1987/8-1991/2,Nationally important population (GB breeding),10.5960264900662,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,nationally important,082,Circus cyaneus,Hen harrier,W,22,Individuals,22 i,5 year peak mean 1987/8-1991/2,Nationally important population (GB wintering),2.93333333333333,N,643030,321077.5
7000089,Broadland,UK11010,E,Classified/designatd,internationally important,037,Cygnus columbianus bewickii (Western Siberia/North-eastern & North-western Europe),Tundra swan ,W,196,Individuals,196 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),2.42874845105328,N,643030,321077.5
7000061,Burry Inlet,UK14001,W,Classified/designatd,internationally important,056,Anas clypeata (North-western/Central Europe),Northern shoveler ,W,467,Individuals,467 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.1675,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,164,Tringa nebularia (Europe/Western Africa),Common greenshank ,P,47,Individuals,47 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),7.87269681742044,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,internationally important,162,Tringa totanus (Eastern Atlantic - wintering),Common redshank ,P,857,Individuals,857 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),0.738156761412575,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,160,Numenius arquata (Europe - breeding),Eurasian curlew ,P,2231,Individuals,2231 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),1.51665533650578,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,149,Calidris alpina alpina (Northern Siberia/Europe/Western Africa),Dunlin ,W,6758,Individuals,6758 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.21590500179921,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,internationally important,143,Calidris canutus (North-eastern Canada/Greenland/Iceland/North-western Europe),Red knot ,W,3618,Individuals,3618 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.2,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,internationally important,WATR,Waterfowl assemblage,Waterfowl assemblage,W,41655,Individuals,41655 i,5 year peak mean 1998/9-2002/3,Waterfowl assemblage - wintering,,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,internationally important,130,Haematopus ostralegus (Europe & Northern/Western Africa),Eurasian oystercatcher ,W,14861,Individuals,14861 i,5 year peak mean 1998/9-2002/3,International population (Wintering),1.45696078431373,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,161,Tringa erythropus (Europe/Western Africa),Spotted redshank ,W,15,Individuals,15 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),11.0294117647059,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,internationally important,054,Anas acuta (North-western Europe),Northern pintail ,W,2687,Individuals,2687 i,5 year peak mean 1998/9-2002/3,International population (Wintering),4.47833333333333,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,048,Tadorna tadorna (North-western Europe),Common shelduck ,W,1093,Individuals,1093 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.39769820971867,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,046a,Branta bernicla bernicla (Western Siberia/Western Europe),Dark-bellied brent goose,W,1097,Individuals,1097 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.11824668705403,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,026,Egretta garzetta (Sub-Saharan Africa - breeding),Little egret ,P,63,Individuals,63 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB passage),3.81818181818182,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,141,Pluvialis squatarola (Eastern Atlantic - wintering),Grey plover ,W,530,Individuals,530 i,5 year peak mean 1998/9-2002/3,Nationally important population (GB wintering),1.00473933649289,N,249405,196717
7000061,Burry Inlet,UK14001,W,Classified/designatd,nationally important,158,Numenius phaeopus (Europe/Western Africa),Whimbrel ,P,241,Individuals,241 i,5 year peak mean 1998/9-2002/3 - spring peak,Nationally important population (GB passage),8.03333333333334,N,249405,196717
7000160,Caithness and Sutherland Peatlands,UK13003,S,Classified/designatd,nationally important,082,Circus cyaneus,Hen harrier,B,14,Pairs,14 p,"Count, as at mid 1990s",Nationally important population (GB breeding),2.89855072463768,N,286571.7,940216.9
7000160,Caithness and Sutherland Peatlands,UK13003,S,Classified/designatd,nationally important,222,Asio flammeus,Short-eared owl ,B,30,Pairs,30 p,"Count, as at mid 1990s",Nationally important population (GB breeding),3,N,286571.7,940216.9
